node_id,true_best,tb_fam,top1_business_id,top1_label,hit1,hit3
86458a4c0c18470785eb92a087218e46,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
86499ebdc25a714ffa0acbe763717e6a,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
864de0c2d8fcbc4b9f3a42593b764c2a,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
8654cd49cf7a1cc8a58f77c60a98e0d6,10000304,10000304,10000244,B站专线-盒子V2 10000244,0,0
86727c28c8ac64b4763ef4bd0ed30d30,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
868cd5e5090315bb1e4bbfd957808e0e,10000224,10000224,10000183,B站专线-盒子 10000183,0,1
868f1174380bc658da2bb58cd2ccdf7f,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
869ebd5bd4fa2091783260337add43ca,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
86ac34558670427d2eeef8216016a9a3,10000304,10000304,10000304,快手严选 10000304,1,1
86ba8ec4b820f9ccb1f24acbc633b680,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
86be20bdd58ffe2a5b0fad9a8ee44701,10000088,10000088,10000191,腾讯专线-80 10000191,0,0
86c2ab326306c9cd2e1478b50ab76306,10000079,10000079,1380460970,七牛CDN 1380460970,0,0
86cb758cd4a94d0d369e5ec6a5a741e6,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
86d02560d60be329f5d19c96d292c487,10000281,FQTZV,10000304,快手严选 10000304,0,0
86facdc53f16ed5075ee09cda659e8bc,10000069,10000069,10000096,字节架构专线V3 10000096,0,0
8754e4ec3317118850524d2c2a7a6e0a,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8755deb51056efaef11acdcf035d7d97,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
876e3546b8d181a1fa7d6ac5cef0390f,10000122,10000122,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
877e75d3ba953c4e6d89f6484f0ac01e,10000064,10000064,10000014,百度XCDN专线 10000014,0,0
87901f90fff392d030a68cfd9e831b01,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
87cbfee6b8ee1809d83f402d06127816,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
87f0ebeff381c5345095c69eea454a49,10000064,10000064,10000069,腾讯汇聚P2P 10000069,0,0
87f901386ece88d98b24167c8b4792f5,10000304,10000304,1382680008,字节CDN专线 1382680008,0,1
8855dd5fd33d391b23e9cd19953f4477,1382680008,1382680008,10000191,腾讯专线-80 10000191,0,0
8859f1f86d824f30c2fb68dea360777c,10000074,10000074,10000244,B站专线-盒子V2 10000244,0,1
88876d5fd3d820ee941ecf75da7c64d2,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
888fe53bffaefdb8d3429a81978132aa,10000183,10000183,10000034,优酷专线 10000034,0,0
88ab3888a0e9182ff453fb1125f3ba4a,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
88f60e6ace403993dd7999cef8cac9d2,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
88f6d73785183032a3aa47c891f92ed6,10000304,10000304,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
88f7634d88bfbe2376bcb128efaa130a,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
88f7e04be3da4083201b91503d6d1275,10000019,10000019,1380460970,七牛CDN 1380460970,0,0
891459d77456735b1c69d4a2234db307,10000281,FQTZV,10000096,字节架构专线V3 10000096,0,1
892013cc54e34629971387e673e78ace,10000292,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
892581b1fb6f566a95425a373bd3c126,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
8945f55c9159eba577d606ff5be26a13,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
896924ff0babfbec5c1743922c53e982,10000019,10000019,10000005,快手直播 10000005,0,0
896e93d2a7e92ba1e7a692e08336ea36,10000003,10000003,1382680008,字节CDN专线 1382680008,0,0
896f85f0ca71479eef5bbd102fcd34b5,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
897a2c51bc80f2b86916b7f1fc283149,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
897d0a71f23b10dd461ca3ca360664fa,10000001,10000001,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
898f3abf29094370b4a554552f25bb1e,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
89ae532dcd2f2b245c931a6f499f1cbf,10000292,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
89dc2da60215d836c10491020100ebc9,10000069,10000069,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
89dd7cc273cedbbb8d4246e807e32028,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
89dff1d017e8b73d4d8ac7d75364fd4e,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
89dff802cfec4c8f9113d252957cdbaa,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8a06051a3d2ecce6b413f367a3b78925,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
8a3133c64fbcd71378fd2de439d63b3b,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
8a525c2c55acbce0d160ac5b957f2988,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
8a5d4b673a7c27e340e4e23eb0f004a8,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8a887b62e16f62403ea79380820b4a52,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
8aa00e275786cbc43ffaeb041cc9ac90,10000054,10000054,1381526443,爱奇艺 1381526443,0,0
8aac28d68f71dc0c331bc653b3cd7942,10000079,10000079,10000304,快手严选 10000304,0,0
8ab87970e8ca8abbc0c989913a13eb95,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8abf6b0ea73916096544a17fd5fab9ce,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
8addb0569554933c2fca5c0074d9b176,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8afb0f4e6dda012629640af5e9fe6930,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8b07c41f126b2e7aa35fb7beacc0e98b,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8b2aab3d2d96a54552e903b35e122ad8,10000088,10000088,10000244,B站专线-盒子V2 10000244,0,0
8b4af25484f703562803f52e4391c3fb,10000069,10000069,10000078,七牛特招 10000078,0,0
8b60402ce9e1a770c0bc3a5d642cde5a,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8b63df4771bec3245e8bbc9f642a3592,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
8b7d422bbbde4559dd33947b0566d7ac,10000294,10000294,10000304,快手严选 10000304,0,0
8b8024834ed3dd6bd6a787842422cc4c,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
8b8c0253d3aca269e018211c5e00459b,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
8b8f966b7adfef471d977bba5594fbd8,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
8bb50d748296473389bb4cd04d4afeac,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
8bbc907d035dbd327a598670b136f709,10000064,10000064,10000069,腾讯汇聚P2P 10000069,0,0
8c019ee869974495c6985cb9b3d8fc65,10000300,10000300,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
8c1ac0c96a93285b7a1d9d63720505f6,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
8c2ccb9b3be86fbeeca5aded3c32ad75,10000281,FQTZV,10000304,快手严选 10000304,0,0
8c4d0bd397785dedb4b0490d5ccaabf8,10000292,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
8c65e21e69ce53a51bb4b8016960119e,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8c923372f24c9c55a52ef6acc542066b,10000294,10000294,10000294,优酷汇聚晚高峰 10000294,1,1
8cb33cf59fb53432f6d5002a4083f3f0,10000079,10000079,1380460970,七牛CDN 1380460970,0,0
8cd30d23d7606025ae930f32e77833fd,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8cdb58ac92bb6b398f8f41ac25b73c5b,10000292,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
8ced2e0602c36bb7628e39f5d4e43828,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
8cef06abedcd4bb1cee63faee2bafb10,10000000,10000000,10000191,腾讯专线-80 10000191,0,1
8cf7e40d935fc21c7189e0d686b545ee,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
8cfb89b0808f583ec330c9f45152d6b6,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
8cffb0271201465ef2c68403eea221a6,10000294,10000294,10000244,B站专线-盒子V2 10000244,0,0
8d0574d34895cbb789a30b38acf67793,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
8d1d59d51b946acf401f9cbd692fef59,10000088,10000088,10000224,字节CDN专线V4 10000224,0,0
8d857b47c587f53cd5332ee35e8328f9,1382649737,1382649737,1382680008,字节CDN专线 1382680008,0,0
8d8cd340c2c62127585e3a6dcb78a101,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
8d8f073e12404569f29faca5e24dc11b,10000316,10000316,10000069,腾讯汇聚P2P 10000069,0,1
8d90470d2c8075a4b84914d337be5244,10000304,10000304,10000244,B站专线-盒子V2 10000244,0,0
8db6ab604c434473aea73811edb86620,10000292,FQCDNV,10000064,百度小度 10000064,0,1
8dc7eada4a1c0af3f34e7779375501ff,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8dca5ddeb486317e3ef58e4ecc4d867b,10000304,10000304,10000244,B站专线-盒子V2 10000244,0,0
8dfc9d5053e04707d6b8cd3ad836d64b,10000074,10000074,10000074,腾讯直连独立 10000074,1,1
8dff831a4ef3df9006a0ac6a71d2f82e,10000079,10000079,1380460970,七牛CDN 1380460970,0,0
8e3c2b3e666858577a663c1bcecaf518,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
8e42b8d82c2073303ea7dd68a8b07636,10000183,10000183,10000034,优酷专线 10000034,0,0
8e594be2b002207d53c3dfb83dc2508b,10000079,10000079,10000304,快手严选 10000304,0,0
8e60f39eeb003f53ecc16d3dc1b898c2,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
8eb4d35a7d561c8f577d8daef6f9936a,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
8eeac6f7afef9d02c0e460773882ceb5,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
8f0afcc9e4a200de9c0fb41e9dd072aa,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
8f35d103c5bf5d3d5703862364058b96,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
8f4948c0896e53966345cdf48ff0207e,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
8f6ca7c1edaf19ccb30238476c882f46,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
8f92df6792cf9dfc0bf8cb384385f9b7,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
8fb0b02d3142f29224126f43ce71a838,1380317970,1380317970,10000244,B站专线-盒子V2 10000244,0,0
8fc12572291afba33ea1a19669d1f632,10000294,10000294,10000294,优酷汇聚晚高峰 10000294,1,1
8fcb570d066271017575f49b1fca00bd,10000314,10000314,10000304,快手严选 10000304,0,0
9002ac0db49546e1b22388caa6eab240,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
9008261fdf2a89036db157d5f1c96558,10000281,FQTZV,10000304,快手严选 10000304,0,0
900e0cabceebe48e42a42c355d9fe256,10000294,10000294,10000224,字节CDN专线V4 10000224,0,0
900e6a47778edc10529e3daed67ea035,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
90100850e24cbc0c2406a3b7b723ba13,10000079,10000079,1380460970,七牛CDN 1380460970,0,0
9015a6d0de1c507b7e167d63783fa06f,10000041,10000041,10000304,快手严选 10000304,0,0
9017cfd86d7a6a2f48f42048f72a55ee,10000183,10000183,1382680008,字节CDN专线 1382680008,0,0
9037fcd0552ef42e571ccd2fbc83b22c,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
90469e68d30e46cc69d90c8c63bf81cc,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
9054121e6734e9283a42cd461c152851,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
9089506296d66dc1447e4e00be658b68,10000088,10000088,10000244,B站专线-盒子V2 10000244,0,0
90ab5bb5ca78e6bd747ebff31ae4ab96,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
90c0c032ba9f4b0bba06e0a61906d487,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
90cde33d574c3a37f05e5956fa15fc4e,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
90cf9482bf85c97c7daeab3ecd74c81d,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
910d84d59872570752fa36d16efa5461,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
910e05aa11c665743decdec7ce97007e,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
9114fb5f59c3772a11a1695eb61b3d67,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
9125d40e86a5982c0b2545bf91c7688a,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
913a0155f90049ec9a97aa4f26b0fb4b,10000294,10000294,10000244,B站专线-盒子V2 10000244,0,0
913c3590876e7b849bf2f7f3ac20c5a2,10000304,10000304,10000304,快手严选 10000304,1,1
9173aa4755b88fa6c4af65ae2d29426f,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
9173e76357e2592bcd3c887ec29a5ceb,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
9182989f0a5db23134070dcc64faa5ed,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
9182a9071916ad2c2f69a81a2ad61b6e,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
91a44152f622516500f1c4cebff662d4,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
91bc40c663d94d3375803d2f8e262714,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
91bf5613d4ee00f40d15f8391f327d46,10000088,10000088,10000244,B站专线-盒子V2 10000244,0,0
91c0297d80a5a7201673115aa8571c12,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
92062b50f49f65358755afbffc73defd,10000019,10000019,10000069,腾讯汇聚P2P 10000069,0,0
920e7633f2c2467b684a6481e2a03e71,10000005,10000005,10000005,快手直播 10000005,1,1
9214c53677e8099dcd2f0b037acab496,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
921c70c1f4194f2b91025f37fcc47ac1,10000292,FQCDNV,10000064,百度小度 10000064,0,1
92439d00bf7eb15b1e5fcaf2dd73724d,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
928888562747c50e55b0bd9196500402,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
9289362ae88c29643ec1004c187022a9,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
92c02027cc168d1ac629cce50b49c373,10000300,10000300,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
92d6c47c81dfc7fde934033086b80a83,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
92da0d94f85cae18d780a6fcd6c9d99e,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
92e3188c4dab248a6caeedcc0958a000,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
92e3188c4dab248a73cb41c270aba000,10000064,10000064,1381526443,爱奇艺 1381526443,0,0
92e3188c4dab248ae0b7dd5c21da3000,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
92e3188c4dab248af78607786991ccfe,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
93064fa9a6600a6eebaa306723c6c12d,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
93250f3357b7eefeba9c391759938ced,10000304,10000304,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
9329a80cf50eb168574ad6102aca32cc,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
933d414077674a653cd65ad07005e579,10000079,10000079,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
933f7481ee769fe7b7f997e95803065a,10000294,10000294,10000069,腾讯汇聚P2P 10000069,0,0
937672b6e9273d87e4ddb43798932531,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
937a33ec9f7636dd65b09dc4e46a9045,10000064,10000064,10000088,字节CDN汇聚V2 10000088,0,0
939a1d74430e9ef1adfb97d160ca459d,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
93c89feb3db670377c5ada0aebeeab2b,10000304,10000304,10000034,优酷专线 10000034,0,0
93cb844cc95842e96bc68b199c2d098a,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
93d19fddb9178d2574244dec47b66dca,10000281,FQTZV,1382680008,字节CDN专线 1382680008,0,0
93d1b2e0c35ddfe52b4a14dd73ece6af,10000019,10000019,10000069,腾讯汇聚P2P 10000069,0,0
942e5b2a5e5942f608b17ef81209fefa,10000294,10000294,10000244,B站专线-盒子V2 10000244,0,0
9439e43ca944d440e5314bccbd0acb7d,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
944043abe64772afa3d3fcfbef631d46,10000123,10000123,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
945032bdc0e1eb0082fb634043d56567,10000278,10000278,10000069,腾讯汇聚P2P 10000069,0,0
945830d13359aede034ed35ec0f4cbef,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
945ac1d1c7c6a3b81db13ef2489283ea,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
9462acfabb96acf17ce229b293ba4f2a,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
947eb2832cd6f62f29f164c19ec0b1be,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
947fedc7f6297db0165ef22d3596cadc,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
94c00919fc4bdaca6473643a1660486d,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
94c7e16867badddb2c8897e229227f5f,10000019,10000019,10000079,字节架构汇聚V2 10000079,0,1
94c93b4c5dd31589e4af4dfee5c82d4f,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
94e76ec65cb8d81115930357ddd7480a,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
94fbe27e0ba0ffb95e22c1d91493f92e,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
9511673c312b294f3ccf225736721ae9,10000064,10000064,10000069,腾讯汇聚P2P 10000069,0,0
952362262af0f45ede0136c3edc79a68,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
95477e3e994f4cc399164ceda4c92e83,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
954b59cc53e07ddb0b540b20d6eb3685,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
955f940952e18c8fceb0b73f69bb3d73,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
95614476b33359fed987968f5f1f06d0,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
956cc030a581987121127f868bb0bd1a,10000064,10000064,10000069,腾讯汇聚P2P 10000069,0,0
958815d5d22b2ce9c283b3e4970fd7e7,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
95947a95a11343b3bbe6966f1849a94d,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
96047d4bdd086cbbe4e18b534b6e0ff3,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
9624ce3cd220ce9b3a12200edda17b22,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
962fc78150617c86be4348cafe9e7b6b,1382649737,1382649737,10000096,字节架构专线V3 10000096,0,0
9632a3e3304e98b44cc0e5aa26aa8dac,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
963611878cfc936884bbe29d2624593e,10000019,10000019,10000079,字节架构汇聚V2 10000079,0,1
964607caa97c29528e1ce44fd80b3fa4,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
9656faedb017f584e5807351e3e120ef,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
965b7e7323b1e1c08a511f2b0d345f64,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
96606c66f55c9cce17ba651cb6e44e0d,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
966906def8d87662a96c163e678f605d,10000278,10000278,1382680008,字节CDN专线 1382680008,0,0
966c8c8bf7ae82e5136a06d158d08d6e,1382490022,1382490022,10000069,腾讯汇聚P2P 10000069,0,0
968474a3e4ae5cfa6b54f50d82a216d7,10000001,10000001,10000292,七牛CDN-虚拟业务10000292 10000292,0,0
9689c1b208b9fa470444cb8d3dcb5126,10000292,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
96c2c9c96b740169eafd6939c6e6d1bc,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
96dddb13993e22c62da35e1ede43a18a,1382490022,1382490022,10000069,腾讯汇聚P2P 10000069,0,0
96f46894521b57485ebd4cb586a56461,10000064,10000064,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
96fa828337132c488af8cbeab9c42d62,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
970fe3412dc180ab7ef041a61761e500,10000294,10000294,10000224,字节CDN专线V4 10000224,0,0
9722ce5ed471cfd8531624d810ef546a,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
976b0897dc60222fec703e745473ca8b,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
977b1b0d9d70457ed98452b2be272b86,10000064,10000064,10000079,字节架构汇聚V2 10000079,0,1
97a4e75381b9f65d6ec933a5134c3981,10000088,10000088,10000244,B站专线-盒子V2 10000244,0,0
97a6a5200f6a83044f0b1a667d441248,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
97c41faa8b52c206bc370abbb9ecf465,10000034,10000034,1382649737,腾讯专线 1382649737,0,0
97c6a7683a7c01c5d2d575fe08071b1d,10000294,10000294,10000244,B站专线-盒子V2 10000244,0,1
97e513a7af72dd7a1627c3e52bb4ea3b,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
981940d205c3d3fbda851370945817fc,10000079,10000079,10000096,字节架构专线V3 10000096,0,0
984667d39408b90ece394b0df9bfee6f,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
9848c6664cfdcec81475d29ab74dd48b,10000088,10000088,10000191,腾讯专线-80 10000191,0,0
986f0bfd464eebd256decd1b9a86e416,10000244,10000244,10000183,B站专线-盒子 10000183,0,1
98b988e3bf63a2b8ea1548d074f7ee95,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
98c1157bf84f08803fc9b503531b6900,10000122,10000122,10000244,B站专线-盒子V2 10000244,0,0
98d1cc86e5a8e77ab1574003bfe7a7d8,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
98d359c1050e8932456ba37955a1af66,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
990af493ba98ade5c5113ece403662e5,10000088,10000088,10000244,B站专线-盒子V2 10000244,0,0
992a1318c0b2e699ec892b82a9d91494,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
99496dbf200c9539ffa30d02e9ca22f1,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
997db2993881c618eb98418e2fe31d03,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
99883fcfe6bb2438da72895debf7de37,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
998d0b6113cf3f499ed335e2192840d7,10000183,10000183,10000304,快手严选 10000304,0,0
99959e20ab7a1809b2b21a477bfe444b,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
99ae23bd9e6215b1286a718d4246b531,10000325,10000325,10000096,字节架构专线V3 10000096,0,1
99e83aff4deee2af31fa80c8a539cc43,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
99ee46534944f7210e92c77898c50c21,1380389889,1380389889,10000244,B站专线-盒子V2 10000244,0,0
9a181c753faafdc3a1142147bbcc209b,10000079,10000079,1380460970,七牛CDN 1380460970,0,0
9a190f05637440c8bf3f5a77ee5aabfe,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
9a1caf6fccb28313f9ca38d73608c972,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
9a1e1ece5412d2d86ed9658d30e7eb91,10000041,10000041,10000074,腾讯直连独立 10000074,0,0
9a2acbed2f1715cbd190c27a21340766,10000282,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
9a3ce004943b2ab6801e92711b593a16,1380317970,1380317970,1380460970,七牛CDN 1380460970,0,0
9aa00ed585d2c8b41795bbd763390c94,10000074,10000074,10000244,B站专线-盒子V2 10000244,0,1
9ab46be372898a5f7255493a9e10d5c7,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
9ad444d09ff579753bb7b1931a99bd30,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
9afdc5b01248cc6bac7b8254eaf8a841,10000316,10000316,1382649737,腾讯专线 1382649737,0,0
9b104b763d32e9eb9eb24e28a36fc00a,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
9b2145fb6b322b4fa4203ea6b7932680,10000183,10000183,10000034,优酷专线 10000034,0,0
9b242f458e08e6fa2d8c240299ce70b4,10000069,10000069,10000014,百度XCDN专线 10000014,0,0
9b27a8de65a823c1e07ee4a22a28c784,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
9b2b1433daae3747c5d6369ca15c20e5,10000069,10000069,10000078,七牛特招 10000078,0,0
9b2ea6a404e9486d6851b2f6be961ae8,10000064,10000064,10000244,B站专线-盒子V2 10000244,0,0
9b5d9f7cf387c028a396a4d31b50634b,10000244,10000244,10000244,B站专线-盒子V2 10000244,1,1
9b7a379cb4bb354e4d3fec189d6366a2,10000304,10000304,10000292,七牛CDN-虚拟业务10000292 10000292,0,1
9bc9b653a12ad4469acc018b71478cf8,10000069,10000069,10000096,字节架构专线V3 10000096,0,1
9bd4dc4e3db4746c2b898648d63a088b,10000294,10000294,10000244,B站专线-盒子V2 10000244,0,0
9bd5d9b7d29231a72b599817025ce172,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
9bef2708ec88245f01203a8413e2686f,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,0
9bf0c2fe754fa2e015531f69edc02100,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
9c0ed2f9f256572534bb6223b72604e3,10000292,FQCDNV,10000292,七牛CDN-虚拟业务10000292 10000292,1,1
9c1ce3621501cf167ea2f9fd0f8b73f5,10000079,10000079,10000079,字节架构汇聚V2 10000079,1,1
9c41df169ee6dcd740ece8307a86141e,10000292,FQCDNV,10000244,B站专线-盒子V2 10000244,0,1
9c61527adaf29803cfce6784eacb4c0e,10000123,10000123,10000244,B站专线-盒子V2 10000244,0,0
9c673b5dfceda11348b69e51506e880a,10000079,10000079,10000244,B站专线-盒子V2 10000244,0,1
9c77e4cb94cd38ac5004e0e23b78f4a0,10000019,10000019,10000244,B站专线-盒子V2 10000244,0,0
9c7fd2186fc6d95cbd6a5b99b56f7f88,10000005,10000005,10000005,快手直播 10000005,1,1
9c82531d298593e6a7d90bc0326b2a89,10000064,10000064,10000069,腾讯汇聚P2P 10000069,0,0
9c88cdb21b6241879107066c559f281a,10000003,10000003,10000244,B站专线-盒子V2 10000244,0,0
