nodeid,bw_rated,corenum,memtotal,totaldisksize,hdddisksize,ssddisksize,systemdisksize,hardwaretype,os,arch
ant2d93f3b20e06c3b9f8b323acc26bd,87.07,4,2894228,25963077304,0,0,25963077304,,android,armeabi-v7a
ant308b57e6a0c715ab03e23ef5ea5f7,234.78,4,4002784,125090922496,0,0,125090922496,,linux,aarch64
ant177421f957a50fd1b203d4f36dee4,374.52,16,16122488,869730877440,0,858993459200,10737418240,,linux,x86_64
ant24c2951663fbf3276a1698fd0ad2f,49.58,4,2761608,41188736368,15676630630,0,25512105738,,android,armeabi-v7a
ant20f00b069ec52381dac6a68d8bf15,70.49,4,2097152,4960687226,0,0,4960687226,,android,armeabi-v7a
ant21478e1e1d19d3e4fbca546e60b25,20.37,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
ant22cf3e8c542343dabbbae70117f1b,426.39,4,643268,2458868776,0,0,2458868776,,android,armeabi-v7a
ant2991038f05f8134559b983a9643b8,78.23,4,1362636,18307298098,14882061680,0,3425236418,,android,armeabi-v7a
ant208e2fc8a72de31029c883e0e49f4,97.32,5,3933356,54009213747,0,0,54009213747,,android,armeabi-v7a
ant287e5b43d268c322d82b22bd5c925,362.68,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant29cbd740188603c18a85ed0cff1ef,15.66,4,33554432,274877906944,0,0,274877906944,,android,armeabi-v7a
ant21f1d73f9a3aa34ceab435290f12b,99.47,4,2055160,118669946388,0,0,118669946388,,android,armeabi-v7a
ant2ddfc638608273ce09b0f05fcec82,59.02,4,2055280,9030168739,0,0,9030168739,,android,armeabi-v7a
ant2a7beb3ec748f35928a5ca2e7e86a,43.38,4,16777216,137438953472,0,0,137438953472,,android,armeabi-v7a
ant2061d757d73b63d1e996dc6323723,76.91,4,1048576,5132485918,0,0,5132485918,,android,armeabi-v7a
ant2cbdac9246fee32f4bd77e906b840,19.86,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2e0472de2848f3b50b026ff6730cd,202.98,4,2749256,56156697395,0,0,56156697395,,android,armeabi-v7a
ant2988e662d18e838f090e78bcebc88,17.09,4,1313616,2011537195662,2000359543275,0,11177652387,,android,armeabi-v7a
antf3f0cff42f6ddaa43914cc0141b37,220.0,4,4003788,0,0,0,0,,linux,aarch64
ant23bb387f3a17f3c2dace09fbfaae0,64.63,4,4003316,121418725457,0,0,121418725457,,android,armeabi-v7a
ant2eeeca5721c8b34b6a96ca54596f3,19.69,4,2053196,11832634900,0,0,11832634900,,android,armeabi-v7a
ant2aaf2a34000f530efba49a6cfb110,89.28,4,1936408,9899899617,0,0,9899899617,,android,armeabi-v7a
ant20a0fa88ee8d43cc3bc3406a787f9,83.54,4,2053196,119077968281,0,0,119077968281,,android,
ant2ef95e2d5f008307986dbe85fe575,511.73,4,1015976,2458868776,0,0,2458868776,,android,armeabi-v7a
ant2ab8dc531832732caaf5dca62ae90,460.94,4,1048576,1857573355,0,0,1857573355,,android,armeabi-v7a
ant297ce49664f033538bb9392c882d0,69.75,5,2971064,54009213747,0,0,54009213747,,android,armeabi-v7a
ant249cb321b8d2b3e2cb0d10ee38ac3,72.31,4,2020648,11735998136,0,0,11735998136,,android,armeabi-v7a
ant2b44d186c5fff3c829848ae98d8ba,120.74,4,1938768,27380416512,0,0,27380416512,,android,armeabi-v7a
ant2b23d83055f3c3ac58aa4cc838f0b,73.99,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant268d19f08eb2a35839266a1860e88,79.17,4,0,17179869184,0,0,17179869184,,android,armeabi-v7a
ant22eac942428eb335999ccad0b6523,94.27,3,2053196,4080218931,0,0,4080218931,,android,armeabi-v7a
ant247313f3671c130d481276da5a75a,84.88,4,1534232,7816840478,7816840478,0,0,,android,armeabi-v7a
ant23a763cafb7f3320592a7027feea5,79.82,4,972576,2372969431,0,0,2372969431,,android,armeabi-v7a
ant268178182f39732a9a3b585da2dc5,19.82,4,2055160,57370025656,0,0,57370025656,,android,armeabi-v7a
ant29e7f41d915583e20b7036cb3ed02,42.32,4,2053196,57133802455,0,0,57133802455,,android,
ant2f6152c66e71b36f3bc91d52999fb,5.68,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ant2fcb7eedffc573441b04ca37d7ee7,8.92,4,1048576,5282809774,0,0,5282809774,,android,armeabi-v7a
ant29ed215f7da5435a1b12d509dcaad,48.77,4,2019608,57423712747,0,0,57423712747,,android,armeabi-v7a
ant20df0b02783b93a4ea1b11f9fcd83,41.568,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant27ccd83dd44b831e7ab5cbeba4808,75.87,4,2054132,11392400752,0,0,11392400752,,android,armeabi-v7a
ant29ea13908f11c3352b2685d24854a,93.1,4,2053196,117843165184,0,0,117843165184,,android,
ant272f986ba2e3f33c78607a02f6ef3,98.41,4,2089984,4144643440,0,0,4144643440,,android,armeabi-v7a
ant0c418d38e94ca916a3f79cb8ca11c,43.74,4,4002784,125090922496,0,0,125090922496,,linux,aarch64
ant2c24e1e38dc373c6084f2b603ff82,52.0,4,2055160,11403138170,0,0,11403138170,,android,armeabi-v7a
ant2b6e6890879343ef39d6d5170a08e,106.67,4,4003376,121440200294,0,0,121440200294,,android,armeabi-v7a
ant99d444979c0c3556a8311177876dd,97.49,2,4008896,85899345920,0,0,85899345920,,linux,
ant21711aa4718d63569a8a84d4f9006,242.22,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ant2efa02eee1faf3fb1ad735d6692ac,5.89,4,2053196,27358941675,0,0,27358941675,,android,armeabi-v7a
ant2a213a7b78a8f345aa5f7ba5b522e,102.25,4,1015912,515396075,0,0,515396075,,android,armeabi-v7a
ant260e8c78f929d36e592a2094b3d1f,14.45,4,2026968,4048006676,0,0,4048006676,,android,armeabi-v7a
ant2eb7c14e916003dc696a0a57e5197,62.91,4,2019608,58057220423,0,0,58057220423,,android,armeabi-v7a
ant2dcc9a4bcc58030f38f6879fef49e,62.44,4,2053196,3972844748,0,0,3972844748,,android,armeabi-v7a
ant2f3dae71982313629ae6f372eaa1c,75.99,4,4003316,121987808624,0,0,121987808624,,android,armeabi-v7a
ant25885341c07db3dae85adccbdca0c,16.2,4,3027544,19681687633,0,0,19681687633,,android,armeabi-v7a
ant294b31fff1f533f7ab103c3401bde,84.77,5,1941948,23847805911,0,0,23847805911,,android,armeabi-v7a
ant2a87620d3f3483f0eacb18d62d7e6,7.25,4,3836412,120452357815,1964947537,0,118487410278,,android,armeabi-v7a
e4fff84e72f57fd4a0361272297ede95,1120.0,20,19032076,987842478080,0,858993459200,128849018880,,linux,x86_64
ant2a8c808e084e036249cd57427455c,12.35,4,2060824,3371549327,0,0,3371549327,,android,armeabi-v7a
ant2b97337cb905b36459fbb515028c1,94.14,4,2053196,119077968281,0,0,119077968281,,android,
ant285382d2534063e40b04b1d8aa992,95.06,4,3095540,27412628765,526133493,0,26886495272,,android,armeabi-v7a
ant268ab0d6ce62b32ebae1bbeada42a,124.76,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
ant23d1c4c9982eb32cdad3115427be0,34.74,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
0521e0ccdf37bb39459aefe027e35ef1,3000.0,48,65347468,8616456015052,0,8136386045542,480069969510,,linux,x86_64
ant21b112082a24d3e81895018ac17e8,70.24,4,2054220,4080218931,0,0,4080218931,,android,armeabi-v7a
ant21a95d77380a930c6a56d975fc00c,70.9,4,4003212,55168854917,0,0,55168854917,,android,armeabi-v7a
ant29ac3a41382e23a618b6c7cd38f1e,221.8,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
9924ca527cc44e39e9e8b1e3633bed57,3900.0,64,65627836,10375674619490,0,9895604649980,480069969510,,linux,x86_64
ant2c042598286943e2eae50cb72f05a,65.53,5,3934196,0,0,0,0,,android,armeabi-v7a
ant21fad078564c63b5fa23a098fefed,100.0,8,5835404,114589727457,0,0,114589727457,,android,arm64-v8a
efffef9ecb644c7988259b387b82673f,1408.0,24,65610704,3258162190744,0,2778629092146,479533098598,,linux,x86_64
ant25b672eda490032b7ba8c8b9e56dd,236.55,4,3894168,55405078118,0,0,55405078118,,android,armeabi-v7a
ant2bf62178be2873b918e4aacef4580,78.3,4,2019608,4423816314,0,0,4423816314,,android,armeabi-v7a
anta66c0690a4cee4279a8a014195e84,201.35,4,4002784,125090922496,0,0,125090922496,,linux,aarch64
ant2dc90f41b039b3aa5b50888fffbfe,99.38,4,1048576,5132485918,0,0,5132485918,,android,armeabi-v7a
ant2be33558cc00235b2a1b5793af792,99.18,4,2019608,58046483005,0,0,58046483005,,android,armeabi-v7a
ant26bb26a51e12230e4af137ac2a671,76.22,4,1017924,5873367776,515396075,0,5357971701,,android,armeabi-v7a
ant23e4fe3d2f2b03b6faa6b79ff8dd8,132.63,4,1907328,25662429593,0,0,25662429593,,android,armeabi-v7a
ant236fcfdbfd08f37958ad4dbfbe8b9,46.83,4,2020652,11510512353,0,0,11510512353,,android,armeabi-v7a
ant2897db4babc1b31f0bee052709cd7,81.89,8,3979940,56124485140,0,0,56124485140,,android,armeabi-v7a
ant22e15fb9f790f3181a92650682642,41.51,4,2093056,3242700308,0,0,3242700308,,android,armeabi-v7a
5319b4242d6321f4f17a04f0beef92a6,2000.0,24,16120840,1924145348608,0,1649267441664,274877906944,,linux,
ant262f1211f5b7e37a8b4336e4cda71,306.29,4,2093056,3801046056,0,0,3801046056,,android,armeabi-v7a
ant254799160257d30298c8aa86311f9,84.99,4,2868504,53418655744,0,0,53418655744,,android,armeabi-v7a
ant2378d0e946d3d3a7bb311a52ae203,71.76,4,3658608,54750095605,0,0,54750095605,,android,armeabi-v7a
ant240beacd033fd38c6ba8664724f9e,464.85,4,1015940,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2649d631070f0384894db65b9bc67,75.39,4,1683568,26596584980,0,0,26596584980,,android,armeabi-v7a
ant1f2a5b3f2b01fd277e208f42c08ef,1000.0,2,4008904,85899345920,0,0,85899345920,,linux,x86_64
ant73110a5ae87c618029177bfd8bd2f,97.32,4,1909808,123695058124,0,0,123695058124,,linux,
ant30bbd494ebe845df734cdb6ae16f5,97.0,4,1909808,123695058124,0,0,123695058124,,linux,aarch64
antbf83188e10f3ff7f56db65a71c921,115.8,4,1903340,7838315315,0,0,7838315315,,linux,
3faab7dd39f295086248a1b793919c1e,1920.0,24,32660228,2193869294796,0,1979120929996,214748364800,,linux,x86_64
ant2913469b4a5843aaa81d9261148ed,92.17,4,1048576,4928474972,0,0,4928474972,,android,armeabi-v7a
ant2f96ada86d2e533ed98a4f7cedd87,135.0,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
2107bb28cd9926e8173415beeaafabf0,220.0,4,8140832,536870912000,214748364800,214748364800,107374182400,,linux,x86_64
ant296d5dac69b9533869163ad2e6050,142.11,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant85fcc766cbf4aa4c60689f26aeb4e,209.52,4,3888528,214748364800,0,107374182400,107374182400,,linux,x86_64
ant212055c5bbb9934dea163e26f6419,94.62,4,2058012,27358941675,0,0,27358941675,,android,armeabi-v7a
antf3503e66e55380fcbe43c852b283f,97.07,4,1909808,125090922496,0,0,125090922496,,linux,aarch64
ant2af6ff94e1df5348ab937d87bc0cb,121.53,4,1048576,5282809774,0,0,5282809774,,android,armeabi-v7a
ant252b81d47cd1e3f3c9a8074870966,106.33,4,2058012,27358941675,0,0,27358941675,,android,armeabi-v7a
ant2fa293dfbc6893b4caabe2424734c,45.64,4,4063504,4885525299,0,0,4885525299,,android,armeabi-v7a
ant29ce9d172305233ca84797e988d32,11.2,4,4063504,4885525299,0,0,4885525299,,android,armeabi-v7a
ant2c4f953dd7dcf37e78b1a0251d31b,5.02,4,8388608,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2eaf210bb3d3d39f8b9cdabb0752a,94.44,4,2020652,3758096384,0,0,3758096384,,android,armeabi-v7a
ant2c70a0e2dff2e3aa185db0d0dc552,8.81,4,2052176,4423816314,0,0,4423816314,,android,armeabi-v7a
ant212263d01a54d33e1928b400c87e8,104.22,4,2053200,3801046056,0,0,3801046056,,android,armeabi-v7a
ant2db9be3755e703231bd5dafb0cd64,57.4,4,3616764,58712202936,0,0,58712202936,,android,armeabi-v7a
ant25258207dfa5e3625a65325111c5c,5.19,4,2052184,4327179550,0,0,4327179550,,android,armeabi-v7a
antb3fdc3bb9072c3fbf19188f13668b,93.16,4,1844284,7730941132,0,0,7730941132,,linux,aarch64
ant2acc13d2bfc90379e81239ab11000,87.07,4,2093056,3038689361,0,0,3038689361,,android,armeabi-v7a
78df99bf53d9830fdfbe05b3c573efb8,4480.0,80,98283976,10956891068823,0,10445360463870,511530604953,,linux,x86_64
ant20c2697282ebc3f94a02a9eb3979d,32.36,4,1048576,5175435591,0,0,5175435591,,android,armeabi-v7a
8faa6db62bc3c67e754501aeb1352a4e,1100.0,32,65491464,2329160764620,0,2089072092774,240088671846,,linux,x86_64
ant238704ffd10f23de59016320b752a,77.64,4,2089984,11220602060,0,0,11220602060,,android,armeabi-v7a
ant2c17b50529c933ae4a4622f0d2ad8,82.4,4,1771596,24545738096,0,0,24545738096,,android,armeabi-v7a
anta401c00d3767c9d7d13dec4c0b3ac,94.85,2,4008904,85899345920,0,0,85899345920,,linux,x86_64
antd603a0431e5695bd160276203e309,104.48,4,7919176,127990025420,0,0,127990025420,,linux,x86_64
ant2402ca7e875063eef8eb2cda90b11,79.19,4,1899160,56682830888,0,0,56682830888,,android,armeabi-v7a
ant2d4546bf68681f5179c56326a4167,102.35,4,2014148,0,0,0,0,,linux,aarch64
ant218b35683e29731a9a0bc5095abc8,105.48,4,2054260,12884901888,0,0,12884901888,,android,armeabi-v7a
ant243e938e73e4b341d89d60ad9242b,96.71,4,2055164,4584877588,0,0,4584877588,,android,armeabi-v7a
dfa2c7008c91c46b049d022f8b309e75,6000.0,64,131826716,51057604847200,40681930227710,9895604649980,480069969510,,linux,x86_64
8d9446f0f8ef45dbf4c81411d91c7d0c,220.0,4,8140832,536870912000,0,429496729600,107374182400,,linux,x86_64
ant26c0299cd11a135238638e257c3a8,92.08,3,2054260,13937168875,1052266987,0,12884901888,,android,armeabi-v7a
ant201efd671567d3599a7edd4132b7d,66.87,4,4003212,115502408007,0,0,115502408007,,android,arm64-v8a
ant61b3e492f8b374b8fb7953fede9b0,50.0,4,4002784,123802432307,0,0,123802432307,,linux,aarch64
ant279853570ed743e69965b0bf42431,250.23,4,1015940,5476083302,0,0,5476083302,,android,armeabi-v7a
ant25e95a2308d3837f49619ebf3d724,70.05,4,1021464,6442450944,0,0,6442450944,,android,armeabi-v7a
ant29b0d2eda4723394ab2951478600a,74.02,4,1484060,26188563087,0,0,26188563087,,android,armeabi-v7a
anta9a5d5294500afba8ea9a80a9aaaa,1000.0,8,16374112,193273528320,0,107374182400,85899345920,,linux,x86_64
ant3fcbe555712e082b28e2e2a59ef42,359.66,4,4002784,125090922496,0,0,125090922496,,linux,aarch64
ant2c2c587826e1b3c3299b525448647,55.04,4,4063504,4885525299,0,0,4885525299,,android,armeabi-v7a
ant47ff917d1fb70559a40bf77930313,1000.0,8,10062312,601295421440,0,590558003200,10737418240,,linux,x86_64
ant886ce9d55a95c19b818c8e7a989a7,500.0,8,16373076,137438953472,0,0,137438953472,,linux,x86_64
ant2b0f16ff221383598a7c8cfb5e4d6,98.11,4,2097152,4541927915,0,0,4541927915,,android,armeabi-v7a
ant28b2be225b02531d494201b22ceb6,98.69,4,2093056,3865470566,0,0,3865470566,,android,armeabi-v7a
ant25f0724e6f38a34078f8953cec873,29.03,4,2055160,57370025656,0,0,57370025656,,android,armeabi-v7a
ant2a2fc517166033a6eb6ff88571d13,99.61,4,4003316,121987808624,0,0,121987808624,,android,armeabi-v7a
ant21f07b80cdd483057b4c7423a3d53,54.18,4,2020648,3994319585,0,0,3994319585,,android,armeabi-v7a
ant2220de55e71ea3ec8acc6ae9228e3,556.71,4,1048576,5637144576,0,0,5637144576,,android,armeabi-v7a
ant255c402983b2a33aaad96aec2dfeb,68.29,4,2053208,26456998543,0,0,26456998543,,android,armeabi-v7a
ant2b2be4815aae03016b391968a0d4f,107.18,4,1048576,5100273664,0,0,5100273664,,android,armeabi-v7a
ant22cb0fb2d31fc3ac6a4bb50e25b4b,239.89,4,8388608,5637144576,0,0,5637144576,,android,armeabi-v7a
ante6e5f1b31c7eef7ebb9a342cf55f8,103.85,4,1909808,7838315315,0,0,7838315315,,linux,aarch64
ant2701725322bd33e2295c70959513a,62.47,4,2019608,57380763074,0,0,57380763074,,android,armeabi-v7a
ant264e8b046262836509b2cbdbe36a2,341.75,4,1015940,5476083302,0,0,5476083302,,android,armeabi-v7a
ant2e0f1bfc13e4332d1badb18462c9c,35.19,8,1876120,12262131630,0,0,12262131630,,android,armeabi-v7a
d8926401e8b0cef218fe900321f72c0d,300.0,4,3990184,268435456000,0,214748364800,53687091200,,linux,x86_64
ant2a9d1e775237f38dc865ad2862bbe,99.12,4,2055156,118111600640,0,0,118111600640,,android,armeabi-v7a
ant22165c9a2a6cf376ca8aded63f783,74.04,4,2868504,53418655744,0,0,53418655744,,android,armeabi-v7a
ant2165b347afcbe30cca1c793fdc2e6,98.07,4,962156,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2aab334526c71388a8e2f7008475a,80.96,4,2089984,3865470566,0,0,3865470566,,android,armeabi-v7a
ant24e4a731e53de34b990e505893d40,284.52,4,1015964,2512555868,0,0,2512555868,,android,armeabi-v7a
ant20f6191d15e1534adb8dfbadb43ff,46.74,4,1537836,4874787880,0,0,4874787880,,android,armeabi-v7a
ant86b7fe97fd69065c460e16e325f63,51.59,4,1844284,519583668633,512067475865,0,7516192768,,linux,
1340335d45ec7907058208770615ab68,220.0,4,8140832,536870912000,0,429496729600,107374182400,,linux,x86_64
ant2f44691596936335e9fdb490b8514,479.09,4,1016016,6249177415,0,0,6249177415,,android,armeabi-v7a
ant2c7fd334b57d33cd985938a415fde,107.67,4,1484060,26188563087,0,0,26188563087,,android,armeabi-v7a
ant240299adeb44a38d682e0631ac13f,169.81,4,1015924,6249177415,0,0,6249177415,,android,armeabi-v7a
ant22f03bc799f1533ff844c98c68c4a,88.41,4,2020372,27928024842,0,0,27928024842,,android,armeabi-v7a
ant2b5bb959f5f26f9b5689f789cf668,37.9,4,1909808,127882651238,120044335923,0,7838315315,,linux,
ant25d63847ce25b3d0cb0af90a095b9,79.84,4,2012028,121440200294,0,0,121440200294,,android,armeabi-v7a
ant25ea12b8aea4a3209b8b7ae51f43b,338.34,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
ant03e477f7e7d697a03b1329ef961f3,90.89,4,1844284,7516192768,0,0,7516192768,,linux,
ant2e0cb627beb973b4fb7ab2ab7e317,57.56,4,994840,28207197716,0,0,28207197716,,android,armeabi-v7a
ant21af3bb37a59938b2b11dcca94f96,346.46,4,1682492,26596584980,0,0,26596584980,,android,armeabi-v7a
ant047217b5a145c1fdcfba6d551f3eb,104.65,4,4002784,125090922496,0,0,125090922496,,linux,aarch64
ant29d1c7f3e2deb3d298a5a1ff4e26d,106.06,4,1895036,9481140305,0,0,9481140305,,android,armeabi-v7a
6c5cffe7d408a7dfcc5f00c2cbcd920d,5000.0,64,131916660,55125797869971,44750123250481,9895604649980,480069969510,,linux,x86_64
ant2c22207f66ea03338ad46ce99e953,171.8,4,2997592,19542101196,0,0,19542101196,,android,armeabi-v7a
ant2c263c16f966b3e43bba4b1bf656d,13.52,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant81618f9faa4bf56761cca5aa7b1a8,245.81,4,1909808,125090922496,0,0,125090922496,,linux,aarch64
ant222cd97fb96f73bf783d69c4853b6,82.98,4,2058012,153180008611,125821066936,0,27358941675,,android,armeabi-v7a
ant2b68f19199190399cbf1d76a9e524,300.0,4,2042192,11360188497,0,0,11360188497,,android,armeabi-v7a
ant2a58bd52772723efc89550993e708,87.49,4,2056184,12670153523,0,0,12670153523,,android,armeabi-v7a
ant20bfe99760e7d3cfca49309de74d1,79.23,5,2971064,54009213747,0,0,54009213747,,android,armeabi-v7a
ant28cc2edd4fbb336cb931a7a100000,264.42,4,1015940,5637144576,0,0,5637144576,,android,armeabi-v7a
ant275b056069583327ca8d87a2c4774,93.42,4,1048576,4724464025,0,0,4724464025,,android,armeabi-v7a
ant24ac8d2b0d7c433d1920ee69a0506,340.82,4,1016028,5776731013,0,0,5776731013,,android,armeabi-v7a
ant2f4b2b8db3f9b3b369ff44da8061d,41.9,4,2058020,27358941675,0,0,27358941675,,android,armeabi-v7a
ant2b15bb33d54423227844cf52b6919,63.43,4,2816232,11531987189,0,0,11531987189,,android,armeabi-v7a
888c700c25daed2abc897a9136f8a3d8,200.0,20,16121732,1136555720704,0,1000190509056,136365211648,,linux,x86_64
ant25aace4d9d6bc32fb9880a6982cb2,95.99,4,2053148,152771986718,125810329518,0,26961657200,,android,armeabi-v7a
ant22d0be1961c2737e5a9e2fed67243,79.08,4,2015964,11531987189,0,0,11531987189,,android,armeabi-v7a
ant22ea3f085bc75335b88af27c9115d,107.02,4,2025232,10930691768,0,0,10930691768,,android,armeabi-v7a
ant2b372c5b203f83c8a8ffcabadea6a,38.01,4,1048576,5411658792,0,0,5411658792,,android,armeabi-v7a
ant2716dcef963cb3547a31a39fa5d47,98.69,4,4063504,4724464025,0,0,4724464025,,android,armeabi-v7a
ant2ba2c6ec603cc3a599f8803ff970e,60.81,4,2776980,87467008982,30784178094,0,56682830888,,android,armeabi-v7a
ant2d960c536e43b3ba29f66cadc32ce,278.75,4,3832724,53418655744,0,0,53418655744,,android,armeabi-v7a
ant7d3cb5aee662c3a016a61cbd39fdd,69.38,4,1909808,125090922496,0,0,125090922496,,linux,
ant28a43192be6ac3d92822f8fc51efc,42.75,4,4063504,4885525299,0,0,4885525299,,android,armeabi-v7a
ant2dd133a962ea43e2d82b8a96bb453,272.44,4,3184608,54760833023,257698037,0,54503134986,,android,armeabi-v7a
ant297452532b05e33d9b497cada72bb,71.52,4,2093056,3231962890,0,0,3231962890,,android,armeabi-v7a
ant22f2693b31cae33c2a06fedf547c8,51.69,4,2058020,27358941675,0,0,27358941675,,android,armeabi-v7a
ant20593e745945c3b748e27b582b20e,97.99,8,7463860,245489593221,0,0,245489593221,,android,armeabi-v7a
ant27df97c24550b3f5ab5329c56907f,54.36,4,2055160,118648471552,0,0,118648471552,,android,armeabi-v7a
ant244a10545558d3927a2686c949653,72.21,4,2054232,3242700308,0,0,3242700308,,android,armeabi-v7a
antf0d82ffc91bf3eb2921d19724834b,97.32,4,1909808,123695058124,0,0,123695058124,,linux,aarch64
ant26c4ab1ad4dc33ccd91099d27cdf2,365.77,4,16777216,6302864506,0,0,6302864506,,android,armeabi-v7a
ant2a4a97e19c5493ce0a9dd1492be66,74.21,4,3717368,24653112279,0,0,24653112279,,android,armeabi-v7a
ant28373f348dd60316db97a611a0248,76.16,4,4003384,121440200294,0,0,121440200294,,android,armeabi-v7a
ant2ba2e1f19d2c330d2abf55e7b8344,99.24,4,2055356,56897579253,0,0,56897579253,,android,armeabi-v7a
ant09bb2e3848874c9a3f7efd94b5856,50.73,4,4002784,125090922496,0,0,125090922496,,linux,aarch64
ant2f0ce49f7d19937bb9a7f75a8621c,145.86,4,1904860,27906550005,0,0,27906550005,,android,armeabi-v7a
ant2ca6295a623b832b2ae349451d72c,538.71,4,1048576,5282809774,0,0,5282809774,,android,armeabi-v7a
ant26c3a8f2540f239f388f0b66df4c6,107.53,4,8388608,4885525299,0,0,4885525299,,android,armeabi-v7a
ant237751ce60d363710aa54d087e5a0,38.21,4,1048576,5282809774,0,0,5282809774,,android,armeabi-v7a
ant26d14fa197790329999525473c001,95.6,4,2776980,65369402244,8031588843,0,57337813401,,android,armeabi-v7a
ant2aba06a8c195e399282568fa77ee5,73.92,4,2054260,4853313044,0,0,4853313044,,android,armeabi-v7a
ant2f9b535c32f823af487b94030ef0b,188.05,4,1048576,5476083302,0,0,5476083302,,android,armeabi-v7a
2570f5fb441ea863fef890de3883615f,800.0,32,65479444,2219209601842,0,1979120929996,240088671846,,linux,x86_64
ant2e0c4eb918b403c27853026afece5,176.49,4,1722360,24653112279,0,0,24653112279,,android,armeabi-v7a
ant2b5e771f05df33544939e92996f22,70.69,4,3860176,57788784967,0,0,57788784967,,android,armeabi-v7a
ant2b5696009e1c539e280f0d979ba08,63.72,4,3840624,57101590200,0,0,57101590200,,android,armeabi-v7a
ant2247cbc1bcc6a34de923079e8df44,148.7,4,1015928,6249177415,0,0,6249177415,,android,armeabi-v7a
ant48cd38ffd5702fec30c711ecb96c2,982.75,4,1909808,7838315315,0,0,7838315315,,linux,aarch64
ant2b78381c0a55032a48214e4168fd9,285.47,4,8388608,5476083302,0,0,5476083302,,android,armeabi-v7a
antdbee0b69ef4051eb2bdac3574f222,80.0,4,1844284,167933221273,160094905958,0,7838315315,,linux,aarch64
ant2f515dde52f6c3ccd9be4f41dfec3,100.61,4,16777216,6302864506,0,0,6302864506,,android,armeabi-v7a
ant2503b56c950463f94bf4b19e0ff6e,6.71,4,980444,12509092249,0,0,12509092249,,android,armeabi-v7a
ant2c33c2b9625e730c69c42286f6c77,98.09,4,4003212,117510305217,2040109465,0,115470195752,,android,armeabi-v7a
