node_id,vendorid,deliverytype,resourcetype,dialtype,nattype,scheduleisps,regsource,customermode,province,isp,city,device_type,arch_type,isvm,qoskiller_status,bw,os,arch,bw_rated,corenum,memtotal,totaldisksize,hdddisksize,ssddisksize,systemdisksize
antyscad26741ea0cb4f2c74d6852380,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,四川,电信,成都,micro.C,,False,,0,,,,,,,,,
antysedf7c5cf5e1a14560027ff89fe1,50893,smallBox,aggregation,,,,self,,河北,联通,石家庄,micro.B,,False,,0,,,,,,,,,
antyse84abc5d3657a421ea92cdc581a,50893,smallBox,aggregation,,,,self,,浙江,电信,杭州,micro.B,,False,,0,,,,,,,,,
antysdc48e9cfd4517e6317704520fe1,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,天津,联通,天津,micro.C,,False,,0,,,,,,,,,
antysd2f07bb814893b9a5fd277312f0,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,联通,苏州,micro.C,,False,,0,,,,,,,,,
antysf6d2a50cab86e5a826194437a11,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,联通,深圳,micro.C,,False,,0,,,,,,,,,
e1f96b640f207278e3ce33a0a5256220,2146,aggregation,aggregation,serverDial,full,,self,specified,河南,移动,三门峡,jarvis.A,host,False,default,10000,linux,x86_64,1980.0,48.0,32570916.0,1280329750937.0,0.0,1024242325913.0,256087425024.0
antysf90b6a8aa60895f8422295a4e0d,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,宁波,micro.C,,False,,0,,,,,,,,,
antyscd314f62d09abe72b355c419613,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,甘肃,移动,张掖,micro.C,,False,,0,,,,,,,,,
antysfd27a57d3b960f400f47f384aaf,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,电信,广州,micro.C,,False,,0,,,,,,,,,
antysd2a15db226b8e8aa11c4cbae7a2,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,黑龙江,联通,哈尔滨,micro.C,,False,,0,,,,,,,,,
antysf94a4554f32189b9c5482dc2fdc,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,内蒙古,联通,乌兰察布,micro.C,,False,,0,,,,,,,,,
antyseb9c8c0ad423e4645d2abc25ec0,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,杭州,micro.C,,False,,0,,,,,,,,,
antysdb8e771a81641559b12e3c53074,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,杭州,micro.C,,False,,0,,,,,,,,,
fa00af87f5aa975f996c0e71ab1cc5b7,12962,aggregation,aggregation,staticNetCouple,public,电信,self,specified,广东,联通,阳江,jarvis.A,host,False,,0,linux,x86_64,960.0,36.0,25768816.0,2086495112396.0,0.0,1979120929996.0,107374182400.0
antysdb7899fc978ad6749bf24e58da1,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,湖北,联通,武汉,micro.C,,False,,0,,,,,,,,,
antysd406f5dc3773440b0faa76676a4,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河北,联通,衡水,micro.C,,False,,0,,,,,,,,,
antyse4287cb13cc88b2bfce17f36c2b,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,移动,台州,micro.C,,False,,0,,,,,,,,,
antysfb9492053171cd6d5a95b25227d,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广西,电信,北海,micro.C,,False,,0,,,,,,,,,
antysdca7749ef43becd07c7c25db35b,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,福建,电信,泉州,micro.C,,False,,0,,,,,,,,,
cb14dba024f401fe46b5db07a440e139,91575,aggregation,aggregation,serverDial,public,联通,self,specified,浙江,电信,温州,jarvis.A,host,False,default,1000,linux,x86_64,1400.0,24.0,65560684.0,2235208355020.0,0.0,1979120929996.0,256087425024.0
antyse98507d5d68e9ebc0167b88290e,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,重庆,联通,重庆,micro.C,,False,,0,,,,,,,,,
antyse0664fadb4d0123e0c30484baf5,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,陕西,联通,榆林,micro.C,,False,,0,,,,,,,,,
antysfcd5a5453f545c38932049c6050,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河北,联通,石家庄,micro.C,,False,,0,,,,,,,,,
antysf15692a9da3c10a159d57d46f00,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山东,联通,济南,micro.C,,False,,0,,,,,,,,,
antysc396cd51c0b27567f93178662c9,50893,smallBox,aggregation,,,,self,,广东,联通,广州,micro.B,,False,,0,,,,,,,,,
antysee7dd6d6a3ff1b2638aa1dcaaf3,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河南,联通,驻马店,micro.C,,False,,0,,,,,,,,,
antyse0dd6413ff93bac4520e962869c,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,电信,深圳,micro.C,,False,,0,,,,,,,,,
antysee26b78c1708b2a366a3bc3773b,50893,smallBox,aggregation,,,,self,,山东,联通,济南,micro.B,,False,,0,,,,,,,,,
antysc4b8aba40f6399744b7eee04b9d,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河南,联通,信阳,micro.C,,False,,0,,,,,,,,,
antysf90f32fe29340b901b2c75f23f0,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,西藏,联通,林芝,micro.C,,False,,0,,,,,,,,,
antysc80dd3be7fec713e8c98c9485c5,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,安徽,电信,滁州,micro.C,,False,,0,,,,,,,,,
antysfdebb3bdd4153f45bf19583f128,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,上海,联通,上海,micro.C,,False,,0,,,,,,,,,
antyscd2391016eda33229d2c7d9fc42,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,内蒙古,联通,赤峰,micro.C,,False,,0,,,,,,,,,
antysdfe1b67e026051c40f7db4136fe,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,新疆,电信,乌鲁木齐,micro.C,,False,,0,,,,,,,,,
antysc0a5967bb699aff4deb13475c12,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,海南,电信,海口,micro.C,,False,,0,,,,,,,,,
antysda1e325c913bfc0f55f474eb3f9,50893,smallBox,aggregation,,,,self,,贵州,电信,遵义,micro.B,,False,,0,,,,,,,,,
antyscaa2c4615070c11ec47fdd8b474,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,贵州,电信,铜仁,micro.C,,False,,0,,,,,,,,,
antysf791ac0bc188204557539219d87,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,陕西,联通,咸阳,micro.C,,False,,0,,,,,,,,,
antysc3e51d75a390fceb5527a11ead4,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,绍兴,micro.C,,False,,0,,,,,,,,,
c1787fe18194657161535ad5ebb12739,58356,aggregation,aggregation,serverDial,full,,self,specified,重庆,移动,重庆,jarvis.A,host,False,default,100,,,,,,,,,
antysd9c7ff644f317d21e5c6230b58e,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,移动,金华,micro.C,,False,,0,,,,,,,,,
antyse8ca06e9f7e91c0bd5a529973af,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,电信,汕头,micro.C,,False,,0,,,,,,,,,
antyscc0c089ded65a4cc534feffa63b,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河北,联通,沧州,micro.C,,False,,0,,,,,,,,,
antyse2caebb4e9bdbe7dd7245f1d918,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,湖北,电信,武汉,micro.C,,False,,0,,,,,,,,,
antysee77d1de4e790895f542d65b9c9,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,福建,电信,泉州,micro.C,,False,,0,,,,,,,,,
antysee2ab092b1e6b90e3b0fe4b8338,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,海南,移动,海口,micro.C,,False,,0,,,,,,,,,
antysd60cffaf902aff6349f20314118,50893,smallBox,aggregation,,,,self,,宁夏,电信,吴忠,micro.B,,False,,0,,,,,,,,,
antysd8139328f49d4346e19e6fb1a19,50893,smallBox,aggregation,,,,self,,湖南,电信,长沙,micro.B,,False,,0,,,,,,,,,
antyseafabd830499a54f8d8647a103a,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,湖北,联通,十堰,micro.C,,False,,0,,,,,,,,,
antysebaa03b7a2b8055e33f1d80a024,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,重庆,联通,重庆,micro.C,,False,,0,,,,,,,,,
antysc8cb26ee5a70b682c298f92d30e,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,台州,micro.C,,False,,0,,,,,,,,,
antysf4c6cd7bd2445de0a72f07cb2c1,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河北,电信,邯郸,micro.C,,False,,0,,,,,,,,,
antyse2f2d40056169e92e93a7acba4d,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,吉林,联通,白城,micro.C,,False,,0,,,,,,,,,
antysd217aaa4d3492299ebc221da566,50893,smallBox,aggregation,,,,self,,湖北,电信,武汉,micro.B,,False,,0,,,,,,,,,
antysdb81103b697c3564e9d1b5a59c6,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,绍兴,micro.C,,False,,0,,,,,,,,,
antysf67efce905f92f18e554eb5f011,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,上海,移动,上海,micro.C,,False,,0,,,,,,,,,
antysddf2fea662f6bc112c04748f359,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,安徽,电信,阜阳,micro.C,,False,,0,,,,,,,,,
antysd3c35804eedd37181de56a282fd,50893,smallBox,aggregation,,,,self,,浙江,联通,宁波,micro.C,,False,,0,,,,,,,,,
dd4502499dc3f1722db8436e38ebd514,2146,aggregation,aggregation,serverDial,full,,self,specified,辽宁,移动,大连,jarvis.A,host,False,on,1000,,,,,,,,,
antysf6a220c29f945971724f7b8732d,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,宁波,micro.C,,False,,0,,,,,,,,,
antyscd69af90ee634535481484d9fe8,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,联通,台州,micro.C,,False,,0,,,,,,,,,
antysf46d7dd49a986d6c5eb17d9e551,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江西,移动,上饶,micro.C,,False,,0,,,,,,,,,
antyse4dc657f512076e0934ea986e30,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河南,联通,周口,micro.C,,False,,0,,,,,,,,,
antyse6551f5355af8ab761694081574,50893,smallBox,aggregation,,,,self,,吉林,联通,延边朝鲜族,micro.B,,False,,0,,,,,,,,,
antysc3056ca0b0753db9b519e1c8c00,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,杭州,micro.C,,False,,0,,,,,,,,,
antyse39bfc6af90de59b6374cb7373f,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,金华,micro.C,,False,,0,,,,,,,,,
c346bae55a99c2e1a451f1e5778e9da7,485,idc,dedicated,staticNetCouple,public,电信,self,specified,江西,移动,吉安,jarvis.A,host,False,default,10000,linux,x86_64,4000.0,64.0,131405336.0,38853025778887.0,28477351159397.0,9895604649980.0,480069969510.0
antyseb5793eeddc8fa3f2438364c490,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,联通,广州,micro.C,,False,,0,,,,,,,,,
antyse5f4adbf0d1e636822f37d42247,50893,smallBox,aggregation,,,,self,,山东,联通,烟台,micro.B,,False,,0,,,,,,,,,
antysdc3115299eaa681a5b29fc44e09,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山东,联通,济南,micro.C,,False,,0,,,,,,,,,
antysc5b5b278f9fce526faa3c3e0774,50893,smallBox,aggregation,,,,self,,江苏,移动,盐城,micro.C,,False,,0,,,,,,,,,
antyseea9675c530e9a39054151fb4a8,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江西,移动,九江,micro.C,,False,,0,,,,,,,,,
antysd62e39bec888e6602016df58251,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,内蒙古,联通,鄂尔多斯,micro.C,,False,,0,,,,,,,,,
antyscb10a505abf3bd1ece5fdf2cb53,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,吉林,联通,延边,micro.C,,False,,0,,,,,,,,,
antysd40b1ec7a44e2816912427ee6ae,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,电信,南通,micro.C,,False,,0,,,,,,,,,
antysd1c38a19d1f9a66243a65247935,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,电信,深圳,micro.C,,False,,0,,,,,,,,,
antyse0c349843bc495f5cd3279712b0,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,湖南,联通,郴州,micro.C,,False,,0,,,,,,,,,
antysf79ead66287a6fd52b4c83d4885,50893,smallBox,aggregation,,,,self,,上海,电信,上海,micro.B,,False,,0,,,,,,,,,
antysf6672e0c1ee78647efbb6d18f83,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,台州,micro.C,,False,,0,,,,,,,,,
antyseac7d3b167a98657936f9ec1f9d,50893,smallBox,aggregation,,,,self,,安徽,电信,马鞍山,micro.B,,False,,0,,,,,,,,,
antysc9802de0cc9d5c78878cf7f9d4b,50893,smallBox,aggregation,,,,self,,天津,电信,天津,micro.B,,False,,0,,,,,,,,,
antyse7f3ecbd94144381676227442e9,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,新疆,联通,巴音郭楞,micro.C,,False,,0,,,,,,,,,
antysc39a2132741ebf8187d0f0dd03e,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河北,联通,石家庄,micro.C,,False,,0,,,,,,,,,
antyse7dd369dc00845dd2a6c57260a1,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,内蒙古,联通,呼伦贝尔,micro.C,,False,,0,,,,,,,,,
antysc43888b97de16199e5439936162,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,云南,电信,昆明,micro.C,,False,,0,,,,,,,,,
antysd2d907eeaaedfce2860937bf993,50893,smallBox,aggregation,,,,self,,陕西,电信,西安,micro.C,,False,,0,,,,,,,,,
antysf7a8afca149c56f0362697c335e,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,电信,深圳,micro.C,,False,,0,,,,,,,,,
antysf3f98ae59557b1006247abf9e09,50893,smallBox,aggregation,,,,self,,湖北,联通,十堰,micro.B,,False,,0,,,,,,,,,
antysfb0b910f59a6f6810c55849deed,50893,smallBox,aggregation,,,,self,,浙江,联通,台州,micro.B,,False,,0,,,,,,,,,
antysc6efa64078f3ac6c2e070f9ddd0,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,电信,茂名,micro.C,,False,,0,,,,,,,,,
antysc3f3a039d7fd3afadb5a9feb383,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,电信,南京,micro.C,,False,,0,,,,,,,,,
b97a84acadd34c42a0e48c73709bb796,49138,aggregation,aggregation,staticNetCouple,full,,self,specified,四川,移动,宜宾,jarvis.A,host,False,default,10000,,,,,,,,,
antysf8e64ba9ce207a9a85035675549,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河南,移动,南阳,micro.C,,False,,0,,,,,,,,,
antysd8576fa6552a9c115b2a106e2fb,50893,smallBox,aggregation,,,,self,,河北,联通,石家庄,micro.B,,False,,0,,,,,,,,,
antyse7200e9489aeabfebfaf13c891b,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,联通,南京,micro.C,,False,,0,,,,,,,,,
antyscc58a04fc80fe7e5631036d4218,50893,smallBox,aggregation,,,,self,,江西,电信,南昌,micro.B,,False,,0,,,,,,,,,
antyscd1afaab8725b0765ba05234ad1,50893,smallBox,aggregation,,,,self,,山东,联通,济南,micro.B,,False,,0,,,,,,,,,
antysd700c65898059d0d5ed3e7d72cd,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,福建,电信,三明,micro.C,,False,,0,,,,,,,,,
da371791c4beca5ffd415ea6693278cf,93597,aggregation,aggregation,serverDial,full,,self,specified,山东,移动,青岛,jarvis.A,host,False,default,0,,,,,,,,,
antysd635f1bb290e54d94a2bb9a6461,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,黑龙江,联通,黑河,micro.C,,False,,0,,,,,,,,,
antysdf48ac1c805ec517f8f826c52a0,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广西,电信,南宁,micro.C,,False,,0,,,,,,,,,
antyscee82df315b985d99ae356b765a,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山东,联通,青岛,micro.C,,False,,0,,,,,,,,,
antyse4366420824f8744bbf4ca933f5,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,电信,苏州,micro.C,,False,,0,,,,,,,,,
antysdb39f6e2064bac0adba52bb185b,50893,smallBox,aggregation,,,,self,,山东,联通,淄博,micro.B,,False,,0,,,,,,,,,
antysdf7a4f9898711bd736daab86223,50893,smallBox,aggregation,,,,self,,辽宁,联通,辽阳,micro.B,,False,,0,,,,,,,,,
antysc64ccc2369b63cdc80489069b52,50893,smallBox,aggregation,,,,self,,山西,联通,运城,micro.B,,False,,0,,,,,,,,,
antyse4984ae39feadb40d0a8dd4f920,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,四川,电信,广安,micro.C,,False,,0,,,,,,,,,
antysecdbfef74d4c450f8687a0cc14f,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,四川,移动,眉山,micro.C,,False,,0,,,,,,,,,
antyscd7142546cc4aca72f1aa985a1a,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江西,电信,南昌,micro.C,,False,,0,,,,,,,,,
antyseb07ef43c4ed10ac7f12819ca5e,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,新疆,电信,阿克苏,micro.B,,False,,0,,,,,,,,,
antysed789a5281d12bd91d043155a63,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,移动,苏州,micro.C,,False,,0,,,,,,,,,
antysc2d0a8038cf1a5584209da8f457,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,电信,广州,micro.C,,False,,0,,,,,,,,,
antysd92f216384dc08923df5dd52983,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,电信,常州,micro.C,,False,,0,,,,,,,,,
antysd166b7e5083f568db33b2db1850,50893,smallBox,aggregation,,,,self,,江苏,电信,南京,micro.B,,False,,0,,,,,,,,,
antysfc67b83b9bbd8f9ad7cb8ea09db,50893,smallBox,aggregation,,,,self,,北京,电信,北京,micro.B,,False,,0,,,,,,,,,
antysfdbbac92ab368786b34e2221f5e,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,辽宁,电信,辽阳,micro.C,,False,,0,,,,,,,,,
antysf52a88c7934e356cddccc6c8430,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,电信,中山,micro.C,,False,,0,,,,,,,,,
antysce2b7aabcb53a1bc6f7f58d1be3,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,天津,联通,天津,micro.C,,False,,0,,,,,,,,,
antyscfb6daedf61b3babb0fdbb88998,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山东,电信,东营,micro.C,,False,,0,,,,,,,,,
antysedb3bb84d8a5a9120c81ccc6170,50893,smallBox,aggregation,,,,self,,湖南,移动,郴州,micro.B,,False,,0,,,,,,,,,
antysd0678e34a9ec5bc75acdefede0e,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山东,联通,枣庄,micro.C,,False,,0,,,,,,,,,
antysdadb7b86c56d33396efe1aafb8a,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山东,移动,枣庄,micro.C,,False,,0,,,,,,,,,
antyse92de351716a3cd776a7af579ba,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,陕西,电信,宝鸡,micro.C,,False,,0,,,,,,,,,
antysde17f85d5698190da9d27e96129,50893,smallBox,aggregation,,,,self,,江苏,电信,苏州,micro.B,,False,,0,,,,,,,,,
antysd9da931eace016e3ea4864f3eca,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,辽宁,联通,大连,micro.C,,False,,0,,,,,,,,,
antysd4afdfb08830b04573efa482320,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河南,联通,周口,micro.C,,False,,0,,,,,,,,,
antyseec69cdc6dc6c04f0ce6eb6d93c,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,联通,中山,micro.C,,False,,0,,,,,,,,,
antyse70c0d29daf073023ed9a3bce41,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,重庆,电信,重庆,micro.C,,False,,0,,,,,,,,,
antyse137c2c631f3865f50accb5078f,50893,smallBox,aggregation,,,,self,,湖南,移动,长沙,micro.B,,False,,0,,,,,,,,,
antysdac0484d33e2c750599252e5dd3,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广东,电信,汕头,micro.C,,False,,0,,,,,,,,,
antyscfe16ef93d5c40a1af576fd1af0,50893,smallBox,aggregation,,,,self,,河北,电信,廊坊,micro.B,,False,,0,,,,,,,,,
antysf4f0babdd238afde9825f8871d2,50893,smallBox,aggregation,,,,self,,江苏,电信,镇江,micro.C,,False,,0,,,,,,,,,
antysf16c6ca9e9425905b08a5add221,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,云南,电信,曲靖,micro.C,,False,,0,,,,,,,,,
xdn248c47fcf6e46359da095728f0a11,8926,smallBox,aggregation,dhcpNetSingle,restricPort,,self,specified,河南,移动,许昌,droid.B,host,False,,0,,,,,,,,,
de04e77b00714a1daa9f9bf4a43aea63,1005,idc,aggregation,staticNetSingle,public,,self,specified,浙江,移动,丽水,jarvis.A,host,False,default,10000,linux,x86_64,666.0,64.0,32571092.0,600006931250.0,300003465625.0,0.0,300003465625.0
antysea5143658145dcf1f1431949695,50893,smallBox,aggregation,,,,self,,江苏,电信,扬州,micro.B,,False,,0,,,,,,,,,
antysc7b72d4957f391e717da81f629c,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河北,电信,保定,micro.C,,False,,0,,,,,,,,,
antyscb6cd1c952954f5774ee7bf0442,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河北,电信,石家庄,micro.C,,False,,0,,,,,,,,,
antysc98a2b86342ef5b380e4116cab3,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,福建,电信,莆田,micro.C,,False,,0,,,,,,,,,
antysd549d121447a309d82289c793f0,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山东,电信,聊城,micro.C,,False,,0,,,,,,,,,
ecc4d8d5d79001c415bce6ca637f2650,72765,aggregation,aggregation,serverDial,full,,self,specified,湖南,移动,常德,jarvis.A,host,False,rotate,10000,,,,,,,,,
antysd68e5f6bb13d3503146a5ab3628,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,广西,联通,柳州,micro.C,,False,,0,,,,,,,,,
antysfe17a70b4e7f219e513ce13a064,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,云南,电信,德宏,micro.C,,False,,0,,,,,,,,,
d12cef8d40292f30cdc6e8aeb6cd1b40,48278,aggregation,aggregation,serverDial,full,,self,specified,四川,移动,攀枝花,jarvis.A,host,False,rotate,1000,,,,,,,,,
antyse01d50b2ccfde6dcf1ec3325154,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,上海,电信,上海,micro.C,,False,,0,,,,,,,,,
antysff721432b4841d8c745bf7b0940,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,天津,移动,天津,micro.C,,False,,0,,,,,,,,,
antysda68d54fd080c2ce67ad2da5dd4,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,福建,联通,福州,micro.C,,False,,0,,,,,,,,,
antyse9661f9b7eb992c8fb96633aab0,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,吉林,联通,通化,micro.C,,False,,0,,,,,,,,,
antysc3f02b636a0a2c2b8085e58d9f5,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河南,联通,信阳,micro.C,,False,,0,,,,,,,,,
antysea420e2216272c7bb292c9f9430,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河北,联通,沧州,micro.C,,False,,0,,,,,,,,,
antysdb0cdbe626c3c9704da1dc4f27f,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,福建,电信,莆田,micro.C,,False,,0,,,,,,,,,
antysc2bbff6a46d8862b4c3add3a911,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,联通,镇江,micro.C,,False,,0,,,,,,,,,
antysd82f8ef375f844b2360e317d90f,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,湖北,电信,荆门,micro.C,,False,,0,,,,,,,,,
antyse382abaaed0cf49f8f688d270f3,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河北,联通,石家庄,micro.C,,False,,0,,,,,,,,,
antysed95a731d5c96485bd7dc828602,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,北京,联通,北京,micro.B,,False,,0,,,,,,,,,
antysf89fd33e89f69905d95e008f3d1,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,陕西,联通,榆林,micro.C,,False,,0,,,,,,,,,
antyse10dc0be27c3de46e6f259fcd6f,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山东,联通,济宁,micro.C,,False,,0,,,,,,,,,
antysc8a4366d3571ee2ebde030492c4,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山西,电信,太原,micro.C,,False,,0,,,,,,,,,
antysd5a348c0ed6c34a7e6e44bc5b1d,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,湖北,电信,武汉,micro.C,,False,,0,,,,,,,,,
antyscd8dba347e1ed9d62f16a44e401,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山西,联通,长治,micro.C,,False,,0,,,,,,,,,
antysf4503ea5e7c87e886c4e724d8cf,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,电信,盐城,micro.C,,False,,0,,,,,,,,,
antysea97b284a1b8d3e1b0f341a4443,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,浙江,电信,杭州,micro.C,,False,,0,,,,,,,,,
antysde06686d5040e390e30400c9166,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,福建,联通,泉州,micro.C,,False,,0,,,,,,,,,
antysd8dfbfb3940934efe7297c5b8b4,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,河南,移动,周口,micro.C,,False,,0,,,,,,,,,
antysdb03c00a4f929fe8988887b32ad,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山东,联通,淄博,micro.C,,False,,0,,,,,,,,,
antysf7704e31ecc8b60ead8d03d7558,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,青海,联通,海东,micro.C,,False,,0,,,,,,,,,
antyse492e33ca57ebd466ee3f57501d,50893,smallBox,aggregation,,,,self,,河南,联通,洛阳,micro.B,,False,,0,,,,,,,,,
antysed943aa3d292e0a5ef99dd39989,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,安徽,电信,合肥,micro.C,,False,,0,,,,,,,,,
antyse9f1fe07a1c089297eed0da7b00,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,贵州,电信,六盘水,micro.C,,False,,0,,,,,,,,,
antysebf5a052259aac5042c944255f6,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,电信,常州,micro.C,,False,,0,,,,,,,,,
antysc36105030fea4900f9b5502bb91,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,江苏,电信,苏州,micro.C,,False,,0,,,,,,,,,
antysf6c6cb2ab644ac316d14fac64de,50893,smallBox,aggregation,virtualRoute,symmetric,,self,,山西,电信,晋中,micro.C,,False,,0,,,,,,,,,
