node_id,top1_business,top1_pred_cost,top1_pred_profit,top1_profit_positive,top2_business,top2_pred_cost,top2_pred_profit,top2_profit_positive,top3_business,top3_pred_cost,top3_pred_profit,top3_profit_positive
ant2f541a16b71cb3872840e08cde509,10000149,5.31,5.41,1,10000038,3.21,5.22,1,10000129,2.9,5.22,1
ant2f5dfee6559263cf7a937a11fff03,10000149,2.43,5.41,1,10000084,2.05,5.95,1,10000038,1.86,5.22,1
ant2f60473a3381335b3a7dc44858e03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f6bcef0a2f3a30a0b74313fe0306,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2f6d87aaf5f0e377abb5fd509ba03,10000193,1.02,5.22,1,10000168,0.98,5.22,1,10000208,0.97,5.22,1
ant2f73b6648a2ed349885d38e207b01,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f75cd1fb9a143b5590a276df9109,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f7a37dd600073e0fb7ab22551808,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f80392c05e903311515284df6c02,10000054,9.27,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f813a00be19d3929871e78225503,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f86b6e1508fb3b03bc0d6bc32f00,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f870392395233082a3dd0ee9fe05,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f93f1de994a23d4989f2da27e803,10000149,4.55,5.41,1,10000099,3.45,5.22,1,10000038,2.82,5.22,1
ant2f94d311575673e309d21c5984201,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f9579916ce8133dcbaaf34ee1a05,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2f97ad4f20e3736e7a4edc01bfb05,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f9ba2b1de51c365793dd2a350606,10000149,5.31,5.41,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2f9c4b7305df431ac875242356806,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2fa49b42342683f72bcceec535d05,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2fb2091cab4b63a3999d1f33c9e0b,10000149,5.97,5.41,1,10000084,1.67,5.95,1,10000129,1.49,5.22,1
ant2fb7ca86340563aa2b911db126d06,10000050,2.49,5.22,1,10000251,1.21,5.22,1,10000256,0.73,5.22,1
ant2fbdacb20ec883a3db0e8fb812204,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2fc7601f60ff030aa93b24b23bf0b,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2fc9202520e48380385f0042dc500,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2fd06dceaea2638878e4ab95bab08,10000149,5.31,5.41,1,10000038,3.21,5.22,1,10000251,1.24,5.22,1
ant2fd0f0557e5833bf894dee10d4500,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2fd2d9a5941d63983a6cc2b6b9409,10000251,3.07,5.22,1,10000303,1.74,5.22,1,10000256,1.42,5.22,1
ant2fe44caa9fc173d87b1462b81b705,10000038,3.21,5.22,1,10000129,2.9,5.22,1,10000251,1.24,5.22,1
ant2fe4a57080ac23669b8a8aff51a08,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2fef0cfedb5a8330eacb7f2420100,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
ant2ff0bdca93530305f9249e6d9190b,10000149,8.5,5.41,1,10000099,5.35,5.22,1,10000083,4.39,5.22,1
ant2ff650b256bf63446a0063aefd600,10000038,3.21,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant2ffc8f42318fa3f8ea3af5b626502,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2ffeba86d1de13db8b56ba6f88703,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant2ffec3cf236ce3ca8a60eb35e5102,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant305580a917862cc92116392586701,10000019,19.11,13.1,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant31f672f9450ebd88f9bcab4dfc009,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant33d78d837eb7bc48b23664382e80a,1380389889,23.66,5.83,1,10000019,19.11,13.1,1,1382490022,15.53,5.83,1
ant3509ba7bc6e77740416c2131eeb01,10000054,9.27,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant385517f8317bde6de39109b3bc107,10000006,11.78,6.23,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant3868021dee204bb1db6f358498e01,1380389889,23.66,5.83,1,10000127,2.57,5.22,1,10000251,1.24,5.22,1
ant391a42dca64620bca8063b4cc9404,10000006,11.78,6.23,1,10000139,9.43,6.23,1,10000251,1.24,5.22,1
ant3a2ec213b4832bdaac5999852bb08,1380389889,23.66,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant3bb4c11f96b31b4f8fea1d9e7f207,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant3bfc0b0133106e3546a69d4a90b07,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant3c756da8852f3223fd8705898eb06,10000019,19.11,13.1,1,10000006,11.78,6.23,1,10000139,9.43,6.23,1
ant41227657f5f08a795f993e84cf407,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant432934e7716cfc1e8eb0e8b132109,1380389889,23.66,5.83,1,10000019,19.11,13.1,1,10000054,9.27,5.83,1
ant45804028cb4c05f5e2922ebb39c07,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant49522d1fad3e309e1d46e3825ac01,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant4a13f9e99d6522217f827c1bc6f00,1380389889,23.66,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant4b3b09c150eb3072dcc2d8971cb07,10000307,20.4,6.23,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant4b70dea525ed41909e27bcb2d1f03,10000019,25.24,16.4,1,10000047,19.25,7.12,1,10000006,12.0,6.23,1
ant4c18941ebb10962ec9925644cdf03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant4cff384a69c9f2d3ccd2b7e350503,10000038,3.63,5.22,1,10000050,1.72,5.22,1,10000238,1.08,5.22,1
ant4ec3eae1160a1a8a22a3090e9e000,10000019,19.11,13.1,1,10000006,11.78,6.23,1,10000326,5.12,5.41,1
ant4f4756f7388aaf78173766f8d8201,1380389889,23.66,5.83,1,10000019,19.11,13.1,1,1382490022,15.53,5.83,1
ant4f915e17ce70a7701b8fae15ab501,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant5714e1c1eaabfa4dec5bf84e1eb08,1382490022,13.19,5.83,1,1380389889,12.09,5.83,1,10000019,10.44,13.1,1
ant590f4f3a2300af132824b7967e907,10000307,7.99,6.23,1,1382490022,7.47,5.83,1,10000041,7.16,5.55,1
ant5ddfaa5efe922a3153c1179811a02,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant5e0f2f4a6803ce6517f02645f4d00,10000019,19.11,13.1,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant6054022f9b4fb577eb7449618d408,10000006,11.78,6.23,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant60c6ff93e51e619f338c810d28905,10000307,20.4,6.23,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant63dcbf94f242dc2fd63fe63209807,10000019,19.11,13.1,1,10000041,15.83,5.55,1,1382490022,15.53,5.83,1
ant64846ea7c74964deca2009b988f08,10000019,19.11,13.1,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant64d730ed0b1b524b8724fd7619b01,1380389889,23.66,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant6a29dafd519e89180030f6424820a,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant6d9d07a2a1f00dcd15768abf1d30c,1380389889,23.66,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant6ed8725270f99d6f7d25244ff9b0a,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant7083ec4ccd85d7f531a63da054b02,10000019,19.11,13.1,1,10000006,11.78,6.23,1,10000251,1.24,5.22,1
ant70841f665098023421ed227f0ab0c,10000019,19.11,13.1,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant70c7ec7eaf3fe7c534db85d849b06,1380389889,67.1,5.83,1,10000041,55.2,5.55,1,10000019,49.15,16.6,1
ant7889b04d94e39674155db4ae9280a,10000019,19.11,13.1,1,10000054,9.27,5.83,1,10000251,1.24,5.22,1
ant819606ef1602012f541b043753601,10000019,19.11,13.1,1,10000006,11.78,6.23,1,10000251,1.24,5.22,1
ant85f1c8c2a5f145f0b40d6be0ce90a,10000307,15.19,6.23,1,1380389889,15.04,5.83,1,10000019,14.53,13.1,1
ant8609a5c8055af4b7cf89d8d916602,1380389889,23.66,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant88dd25c9627422b64ece5d2799203,10000019,19.11,13.1,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant8ab6104b910bf491b3d0f7298dd02,10000307,12.75,6.23,1,1382490022,12.17,5.83,1,10000006,12.01,6.23,1
ant8b3313e9e51781db51e87b3ea1803,10000019,19.11,13.1,1,10000006,11.78,6.23,1,10000054,9.27,5.83,1
ant8b608450c94bc6c64f7fc27b30704,10000006,11.78,6.23,1,10000139,9.43,6.23,1,10000251,1.24,5.22,1
ant8b60b0540bbcfb9695e1f69c89501,10000006,11.78,6.23,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant8ba0f28f4d9d3ab8ade17728a4701,1380389889,23.66,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant8d7c069101ca19c6dcdd4911e2a00,1380389889,23.66,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant945ef60d7bf4ae00fdc42193ecf01,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant948328ab39248dc1cdc3fbaabb804,1380389889,22.36,5.83,1,10000019,14.72,13.1,1,1382490022,13.27,5.83,1
ant962670b88f7437dcff2fb8a6e6c00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant963bbdbeeead4ae4e64fa19af8102,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant96d9dd600a854e78928a4659e9b0c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
ant9766fe07c98ed3cfc42404fe7500a,10000307,20.4,6.23,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant9a9e5cfa5b757e1e5309fa5480705,10000047,15.88,7.12,1,10000307,10.88,6.23,1,1382490022,10.65,5.83,1
ant9afcb7979f469385993de16347105,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
ant9b3b2aea8b7bd0a33d723fa4ce405,1380389889,12.23,5.83,1,10000047,12.09,7.12,1,1382490022,10.53,5.83,1
ant9d15181081939a0f44bd411011808,1382490022,14.73,5.83,1,10000041,14.04,5.55,1,1380389889,12.07,5.83,1
ant9f46957f6cdc3a7e7d8e4098d3707,10000307,20.4,6.23,1,10000303,1.55,5.22,1,10000251,1.24,5.22,1
anta0087f2b471b3b2610597d46e3603,1380389889,23.66,5.83,1,10000006,11.78,6.23,1,10000251,1.24,5.22,1
anta0ba7458b48dd5bcfa12a00a8bf04,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
anta27e3b8863c93f446b250693bcb05,10000307,20.4,6.23,1,10000139,9.43,6.23,1,10000251,1.24,5.22,1
anta49cdf01b89fdbbaa76757d71b404,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
anta5ec0d60a4b65024eb499e7305201,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
anta6d352a03bf627310f5e2a44f270b,10000019,19.11,13.1,1,10000006,11.78,6.23,1,10000326,5.12,5.41,1
anta83cc798428ebeb28e1342fc14600,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
anta97ebea1d7871012a763c77bc3605,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
antab3c77932a650859dc3051420fc04,1380389889,23.66,5.83,1,10000307,20.4,6.23,1,10000251,1.24,5.22,1
antaf347deae0bbb8b85012bfe37b604,1382490022,15.53,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
antb536bdec9baa53f62f27990383e01,10000019,19.11,13.1,1,10000006,11.78,6.23,1,10000054,9.27,5.83,1
antb86b914baba11ec38325ad2630900,10000326,5.12,5.41,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
antbd4a7b0952a22ba7e3ebfc342ac07,10000019,19.11,13.1,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
antc1588e8891c596bcdf25a6fb5b403,10000307,20.4,6.23,1,10000019,19.11,13.1,1,1382490022,15.53,5.83,1
antc70e1801eaee29665bd82a47ecc00,1380389889,23.66,5.83,1,10000307,20.4,6.23,1,10000019,19.11,13.1,1
antc94716f1377b6a8d4eb1c71f58a0a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antc9908b18bc2f8dc368756e8bf7c03,10000019,19.11,13.1,1,10000006,11.78,6.23,1,10000251,1.24,5.22,1
antcc2b2799d8886a99983cd1648da06,1380389889,23.66,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
antd445161051e322d62984a745f7808,1380389889,23.66,5.83,1,10000307,20.4,6.23,1,10000251,1.24,5.22,1
antd9b80ebcda24da24e17b4e37dba00,10000019,19.11,13.1,1,1382490022,15.53,5.83,1,10000006,11.78,6.23,1
antda3a8752e010d2d68001f3865fa0a,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
antdb3c962dffe16998306e18fd7ac0a,10000019,19.11,13.1,1,1382490022,15.53,5.83,1,10000139,9.43,6.23,1
antdb3df1af96a548d4ebee2e5f51100,1382490022,15.53,5.83,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
antdb61bd7150cbe647dbe1f6472fe03,1380389889,23.66,5.83,1,10000303,1.55,5.22,1,10000251,1.24,5.22,1
antdf03e49dd2d91cb4da9e0a11ec70c,10000019,19.11,13.1,1,10000006,11.78,6.23,1,10000251,1.24,5.22,1
ante47170213bd33279854552d50ac01,10000307,23.67,11.49,1,10000019,18.31,12.82,1,1380389889,11.78,9.47,1
antf25e037a79ea72c8b1db5af9f2f00,10000006,11.78,6.23,1,10000139,9.43,6.23,1,10000251,1.24,5.22,1
antf2b760ce795b0aa9494041fdae707,10000047,15.62,12.49,1,10000307,14.16,13.55,1,1380389889,9.77,11.21,1
antf5fc01283c6951cb5ac8cabbb910b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antf659e0aaa928f75acf87be3cab905,10000139,9.43,6.23,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
antf91912c51f4715478f2b15ea6c009,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antfb0f98133a691970580f15fa0b703,10000307,20.4,6.23,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
antfb8ab80eb71a3ee3063f4163d130c,10000019,19.11,13.1,1,10000006,11.78,6.23,1,10000251,1.24,5.22,1
antfcty0100000770592601060000004,10000047,16.69,7.12,1,1382490022,11.78,5.83,1,10000307,11.76,6.23,1
antfde87154d5c811c870161df5f380a,10000006,11.78,6.23,1,10000139,9.43,6.23,1,10000251,1.24,5.22,1
antys000fbd34b6be409682c6633b209,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys02f6e2a0219f7674372f832f904,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys03d92fd1b1c959157ca7138950a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys04d1134ce436c7b580797114208,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys04dabf4ed3021d049fe0776c609,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys05b04e731a582c3d3a5b4121107,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys063c358c2ec8d088524ddffc300,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys07788054f30ed899eb517447909,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys07b00a3868a98de85879c755504,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys0913aac540482b53279fa90dd04,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys09f3aaa8a77bb15196a8afae80c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys0a195d97d45a306094342be7906,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys0a953799b1122ef209234a3be0c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys0c4bdc2c3d5cb0ffe6951721404,10000019,13.81,11.76,1,10000041,11.63,7.04,1,1380389889,11.13,7.32,1
antys0d158d8ee2e5413134afca0760b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys0de39c93b5a156fe7cf67a2c502,10000190,0.56,5.22,1,10000193,0.5,5.22,1,10000243,0.46,5.22,1
antys0f4c0308d403d5854cc359bd006,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys0f56b6c6dd94f0982a661e28305,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys10e8278a432fefa4a71df46040c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys1250f51844881206b23c0ecb500,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys129df82a4f7ad3b83b04bc8ef01,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys13e24c2a1c803920ee98b8f3006,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys1444880af778c9835392ae82c00,10000019,10.66,18.16,1,1380389889,8.5,5.83,1,1382490022,7.16,5.83,1
antys14a5febed599dd3e19e4cbce50b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys15e297ad31e8dc410c23aa5da01,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys166f9b185fa47acea32e95af806,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys177339824810274c7dcc40d1c00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys18afc99765ddf6d6e769def8009,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys1c8f782877d91bbb85a9157cd02,10000303,1.55,5.22,1,10000251,1.24,5.22,1,10000256,1.06,5.22,1
antys1df3db4f6c731d6f4b34f4d9907,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys1e71aac75df8c370a2bdf3a530c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys20ef32434f3c80f07864cdc9405,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys218429cd3a411f1fec499029001,10000019,13.81,11.76,1,10000041,11.63,7.04,1,1380389889,11.13,7.32,1
antys21fe4d90dec85a03210849bb706,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys25fa443c04d0dc8515f9ae36d0a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys26614a3ca937aee3cec87548c07,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys26fb5452cdcf6b9ecec5b3c1d06,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys28e441fdc366b44b55e0ead580b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys29f942fba992d2388485d6aec00,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys2acdcc10866f9a35f2c513e3e01,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys2c014befa3c0745b4f17f356308,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys2cf5f2cc6a1e2c853b682cd1f0a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys2f4eba0f750e7cd25e2d79e1d05,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys2fc04d7fcfbc4a58f250b42430b,10000303,0.7,5.22,1,10000251,0.62,5.22,1,10000238,0.52,5.22,1
antys302f72db40ce18b8fec003c1c03,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys30869de9a975a0d1ef0c279f308,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys3110b101087a3f238777213b00c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys321ff368f4f964d3017a73bd707,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys3457bf91bb9c63d6f83baf9b306,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys34673596c6d512ca870f6cc670a,10000193,0.33,5.22,1,10000097,0.61,5.22,1,10000190,0.31,5.22,1
antys3483e0ed8eec77922a7e109ff02,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys36718fefcdfc243318a4d713801,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys3691aca4ac6cd042b1aedb1fc0a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys36a8694a93350c6925cfadac303,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys3733827edf8c003a3c4590b3504,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys37613c8c5a26fd6ea4b80e11e04,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys376ace152e2ff76a400120daa02,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys388c483b816fe898a04f9399e0c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys38ae3ae512d7d1e3bfa38a06804,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys39788bbca4bb89052fcc019920b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys3d2bc8aacef9fc9704274870301,10000303,0.56,5.22,1,10000251,0.53,5.22,1,10000256,0.47,5.22,1
antys3d9d7f3c3a18a0bd9873254e500,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys3e08d0488a12016d24a27226f07,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys3fb94d950ccee77992e81d44101,10000251,1.24,5.22,1,10000238,1.16,5.22,1,10000256,1.06,5.22,1
antys41757a196826fa97f8ba96a570b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys42385ddb9ce2737e5be0a7a9e05,10000190,0.56,5.22,1,10000193,0.5,5.22,1,10000243,0.46,5.22,1
antys426cf3e3ea6a74919f4ce84f102,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys4420d3c8283e3d0c8507bdb240a,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys445bd3feacbf4afbf6b9a37060b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys450b22cba4b1be9882a50f95600,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys45460f775375dcb6c8190018904,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys45a1d045b096187302da183d001,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys4624275c0546dea1a5675d52c08,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys46991f3738e17326d94d517b003,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys47da2b95bc2b516aa18e9dcfa0b,10000190,0.56,5.22,1,10000193,0.5,5.22,1,10000243,0.46,5.22,1
antys484683ee3e49661fc6d0776900a,10000303,0.56,5.22,1,10000251,0.53,5.22,1,10000256,0.47,5.22,1
antys48bac9600464099b36c36a98104,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys499e85a88cbd6c253527feef509,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys4a72b885ce22942519ac3e8830c,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys4af70d1dc23f0e3f2341096e200,10000251,1.02,5.22,1,10000303,0.99,5.22,1,10000227,0.61,5.22,1
antys4d9624a8d62ef28fc0b1ec2a40b,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys4eca308888ff445a934e4332003,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys4ff0a2eac419735b2f7f7f36f05,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys5154bc8761ebddab63e6da74406,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys51adf7ba5b3c3b38aa691a5c307,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys5241445def194c4de9879ef4701,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys5428a395d23b46f527d721d5108,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys545b8b468ff38bec0a3b8514404,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
antys55d77973809024b4c6973fa5808,10000251,1.24,5.22,1,10000256,1.06,5.22,1,10000193,1.01,5.22,1
